probe_id	path	profile	previous_runtime_class	current_runtime_class	previous_projection	current_projection	transition	fixture_comparable	complete_literal_equal	universe	measurement_ref	previous_measurement_ref
r4.cbor.delta.State-escaping	r4.cbor.delta.State-escaping	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.State-escaping	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.State-escaping
r4.cbor.delta.State-escaping	r4.cbor.delta.State-escaping	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.State-escaping	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.State-escaping
r4.cbor.delta.State-escaping	r4.cbor.delta.State-escaping	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.State-escaping	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.State-escaping
r4.cbor.delta.State-escaping	r4.cbor.delta.State-escaping	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.State-escaping	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.State-escaping
r4.repr.Counter-Page	r4.repr.Counter-Page	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.repr.Counter-Page	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.repr.Counter-Page
r4.repr.Counter-Page	r4.repr.Counter-Page	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.repr.Counter-Page	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.repr.Counter-Page
r4.repr.Counter-Page	r4.repr.Counter-Page	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.repr.Counter-Page	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.repr.Counter-Page
r4.repr.Counter-Page	r4.repr.Counter-Page	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.repr.Counter-Page	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.repr.Counter-Page
r4.cbor.delta.Counter-Page	r4.cbor.delta.Counter-Page	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.Counter-Page	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.Counter-Page
r4.cbor.delta.Counter-Page	r4.cbor.delta.Counter-Page	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.Counter-Page	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.Counter-Page
r4.cbor.delta.Counter-Page	r4.cbor.delta.Counter-Page	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.Counter-Page	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.Counter-Page
r4.cbor.delta.Counter-Page	r4.cbor.delta.Counter-Page	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.Counter-Page	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.Counter-Page
r4.repr.Counter-Str	r4.repr.Counter-Str	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.repr.Counter-Str	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.repr.Counter-Str
r4.repr.Counter-Str	r4.repr.Counter-Str	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.repr.Counter-Str	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.repr.Counter-Str
r4.repr.Counter-Str	r4.repr.Counter-Str	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.repr.Counter-Str	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.repr.Counter-Str
r4.repr.Counter-Str	r4.repr.Counter-Str	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.repr.Counter-Str	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.repr.Counter-Str
r4.cbor.delta.Counter-Str	r4.cbor.delta.Counter-Str	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.Counter-Str	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.Counter-Str
r4.cbor.delta.Counter-Str	r4.cbor.delta.Counter-Str	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.Counter-Str	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.Counter-Str
r4.cbor.delta.Counter-Str	r4.cbor.delta.Counter-Str	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.Counter-Str	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.Counter-Str
r4.cbor.delta.Counter-Str	r4.cbor.delta.Counter-Str	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.Counter-Str	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.Counter-Str
r4.repr.Counter-Selector	r4.repr.Counter-Selector	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.repr.Counter-Selector	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.repr.Counter-Selector
r4.repr.Counter-Selector	r4.repr.Counter-Selector	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.repr.Counter-Selector	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.repr.Counter-Selector
r4.repr.Counter-Selector	r4.repr.Counter-Selector	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.repr.Counter-Selector	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.repr.Counter-Selector
r4.repr.Counter-Selector	r4.repr.Counter-Selector	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.repr.Counter-Selector	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.repr.Counter-Selector
r4.cbor.delta.Counter-Selector	r4.cbor.delta.Counter-Selector	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.Counter-Selector	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.Counter-Selector
r4.cbor.delta.Counter-Selector	r4.cbor.delta.Counter-Selector	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.Counter-Selector	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.Counter-Selector
r4.cbor.delta.Counter-Selector	r4.cbor.delta.Counter-Selector	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.Counter-Selector	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.Counter-Selector
r4.cbor.delta.Counter-Selector	r4.cbor.delta.Counter-Selector	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.Counter-Selector	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.Counter-Selector
r4.cbor.delta.With-native	r4.cbor.delta.With-native	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.With-native	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.With-native
r4.cbor.delta.With-native	r4.cbor.delta.With-native	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.With-native	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.With-native
r4.cbor.delta.With-native	r4.cbor.delta.With-native	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.With-native	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.With-native
r4.cbor.delta.With-native	r4.cbor.delta.With-native	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.With-native	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.With-native
r4.cbor.delta.With-closure	r4.cbor.delta.With-closure	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.With-closure	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.With-closure
r4.cbor.delta.With-closure	r4.cbor.delta.With-closure	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.With-closure	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.With-closure
r4.cbor.delta.With-closure	r4.cbor.delta.With-closure	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.With-closure	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.With-closure
r4.cbor.delta.With-closure	r4.cbor.delta.With-closure	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.With-closure	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.With-closure
r4.cbor.delta.Args	r4.cbor.delta.Args	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.Args	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.Args
r4.cbor.delta.Args	r4.cbor.delta.Args	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.Args	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.Args
r4.cbor.delta.Args	r4.cbor.delta.Args	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.Args	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.Args
r4.cbor.delta.Args	r4.cbor.delta.Args	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.Args	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.Args
r4.repr.Location	r4.repr.Location	default	DIFFERENT_DIAGNOSTIC	DIFFERENT_DIAGNOSTIC	Preserved	Preserved	LOCATION_OR_ROUTE_CHANGED_NO_RAW_TEMPORAL_CLAIM	false	false	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.repr.Location	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.repr.Location
r4.repr.Location	r4.repr.Location	html	DIFFERENT_DIAGNOSTIC	DIFFERENT_DIAGNOSTIC	Preserved	Preserved	LOCATION_OR_ROUTE_CHANGED_NO_RAW_TEMPORAL_CLAIM	false	false	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.repr.Location	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.repr.Location
r4.repr.Location	r4.repr.Location	a11y	DIFFERENT_DIAGNOSTIC	DIFFERENT_DIAGNOSTIC	Preserved	Preserved	LOCATION_OR_ROUTE_CHANGED_NO_RAW_TEMPORAL_CLAIM	false	false	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.repr.Location	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.repr.Location
r4.repr.Location	r4.repr.Location	html+a11y	DIFFERENT_DIAGNOSTIC	DIFFERENT_DIAGNOSTIC	Preserved	Preserved	LOCATION_OR_ROUTE_CHANGED_NO_RAW_TEMPORAL_CLAIM	false	false	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.repr.Location	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.repr.Location
r4.cbor.delta.Location	r4.cbor.delta.Location	default	DIFFERENT_DIAGNOSTIC	DIFFERENT_DIAGNOSTIC	Preserved	Preserved	LOCATION_OR_ROUTE_CHANGED_NO_RAW_TEMPORAL_CLAIM	false	false	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.Location	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.Location
r4.cbor.delta.Location	r4.cbor.delta.Location	html	DIFFERENT_DIAGNOSTIC	DIFFERENT_DIAGNOSTIC	Preserved	Preserved	LOCATION_OR_ROUTE_CHANGED_NO_RAW_TEMPORAL_CLAIM	false	false	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.Location	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.Location
r4.cbor.delta.Location	r4.cbor.delta.Location	a11y	DIFFERENT_DIAGNOSTIC	DIFFERENT_DIAGNOSTIC	Preserved	Preserved	LOCATION_OR_ROUTE_CHANGED_NO_RAW_TEMPORAL_CLAIM	false	false	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.Location	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.Location
r4.cbor.delta.Location	r4.cbor.delta.Location	html+a11y	DIFFERENT_DIAGNOSTIC	DIFFERENT_DIAGNOSTIC	Preserved	Preserved	LOCATION_OR_ROUTE_CHANGED_NO_RAW_TEMPORAL_CLAIM	false	false	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.delta.Location	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.delta.Location
r4.context.calibration	r4.context.calibration	default	DIFFERENT_DIAGNOSTIC	DIFFERENT_DIAGNOSTIC	Preserved	Preserved	LOCATION_OR_ROUTE_CHANGED_NO_RAW_TEMPORAL_CLAIM	false	false	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.context.calibration	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.context.calibration
r4.context.calibration	r4.context.calibration	html	DIFFERENT_DIAGNOSTIC	DIFFERENT_DIAGNOSTIC	Preserved	Preserved	LOCATION_OR_ROUTE_CHANGED_NO_RAW_TEMPORAL_CLAIM	false	false	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.context.calibration	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.context.calibration
r4.context.calibration	r4.context.calibration	a11y	DIFFERENT_DIAGNOSTIC	DIFFERENT_DIAGNOSTIC	Preserved	Preserved	LOCATION_OR_ROUTE_CHANGED_NO_RAW_TEMPORAL_CLAIM	false	false	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.context.calibration	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.context.calibration
r4.context.calibration	r4.context.calibration	html+a11y	DIFFERENT_DIAGNOSTIC	DIFFERENT_DIAGNOSTIC	Preserved	Preserved	LOCATION_OR_ROUTE_CHANGED_NO_RAW_TEMPORAL_CLAIM	false	false	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.context.calibration	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.context.calibration
r4.cbor.control.Dict	r4.cbor.control.Dict	default	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.control.Dict	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.control.Dict
r4.cbor.control.Dict	r4.cbor.control.Dict	html	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.control.Dict	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.control.Dict
r4.cbor.control.Dict	r4.cbor.control.Dict	a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.control.Dict	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.control.Dict
r4.cbor.control.Dict	r4.cbor.control.Dict	html+a11y	MATCH_VALUE	MATCH_VALUE	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.cbor.control.Dict	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.cbor.control.Dict
r4.missing.json.alias	r4.missing.json.alias	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.missing.json.alias	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.missing.json.alias
r4.missing.json.alias	r4.missing.json.alias	html	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.missing.json.alias	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.missing.json.alias
r4.missing.json.alias	r4.missing.json.alias	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.missing.json.alias	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.missing.json.alias
r4.missing.json.alias	r4.missing.json.alias	html+a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.missing.json.alias	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.missing.json.alias
r4.missing.json.with-alias	r4.missing.json.with-alias	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.missing.json.with-alias	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.missing.json.with-alias
r4.missing.json.with-alias	r4.missing.json.with-alias	html	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.missing.json.with-alias	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.missing.json.with-alias
r4.missing.json.with-alias	r4.missing.json.with-alias	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.missing.json.with-alias	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.missing.json.with-alias
r4.missing.json.with-alias	r4.missing.json.with-alias	html+a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.missing.json.with-alias	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.missing.json.with-alias
r4.missing.json.with-direct	r4.missing.json.with-direct	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.missing.json.with-direct	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.missing.json.with-direct
r4.missing.json.with-direct	r4.missing.json.with-direct	html	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.missing.json.with-direct	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.missing.json.with-direct
r4.missing.json.with-direct	r4.missing.json.with-direct	a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.missing.json.with-direct	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.missing.json.with-direct
r4.missing.json.with-direct	r4.missing.json.with-direct	html+a11y	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.missing.json.with-direct	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.missing.json.with-direct
r4.missing.toml.alias	r4.missing.toml.alias	default	MATCH_DIAGNOSTIC	MATCH_DIAGNOSTIC	Preserved	Preserved	UNCHANGED_COMPLETE_CHANNELS	true	true	supplement	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#r4.missing.toml.alias	00_nucleo/diagnosticos/p1322-sentinels-normal.json#r4.missing.toml.alias
